competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,stem_price,available_units,grower_country,cleaned_name_used,created_at,eta_date
DVFlora,52624,White Majolica 60-80 DVF,Roses-Spray,Bu,White,60,1,,,,Ecuador,White Majolica 60-80 DVF,2025-06-01,2025-06-10
DVFlora,25800,Yellow Bril Star,Roses-Spray,Bu,Yellow,50,1,,,,Ecuador,Yellow Bril Star,2025-06-01,2025-06-10
DVFlora,52442,Yellow Bril Star,Roses-Spray,Bu,Yellow,60,1,,,,Ecuador,Yellow Bril Star,2025-06-01,2025-06-10
DVFlora,23589,Red Mikado,Roses-Spray,Bu,Red,40,40,,,,South America,Red Mikado,2025-06-01,2025-06-10
DVFlora,52750,Red Mikado,Roses-Spray,Bu,Red,40,40,,,,Ecuador,Red Mikado,2025-06-01,2025-06-10
DVFlora,52618,Red Mikado,Roses-Spray,Bu,Red,60,1,,,,Ecuador,Red Mikado,2025-06-01,2025-06-10
DVFlora,30038,Red/Brg Rubicon,Roses-Spray,Bu,Red,40,40,,,,South America,Red/Brg Rubicon,2025-06-01,2025-06-10
DVFlora,52545,Rose Yellow Bumblebee,Roses-Standard,Stem,Yellow,50,1,1.55,1.55,25,Ecuador,Rose Yellow Bumblebee,2025-06-01,2025-06-10
DVFlora,52396,Rose Yellow Bumblebee,Roses-Standard,Stem,Yellow,60,1,1.65,1.65,25,Ecuador,Rose Yellow Bumblebee,2025-06-01,2025-06-10
DVFlora,51325,Rose Pink Garden Spirit,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,Rose Pink Garden Spirit,2025-06-01,2025-06-10
DVFlora,52022,Rose Pink Garden Spirit,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,Rose Pink Garden Spirit,2025-06-01,2025-06-10
DVFlora,68892,Rose Hot Pink Tina DVF,Roses-Standard,Stem,Pink Hot,50,1,1.55,1.55,25,Ecuador,Rose Hot Pink Tina DVF,2025-06-01,2025-06-10
DVFlora,68893,Rose Hot Pink Tina DVF,Roses-Standard,Stem,Pink Hot,60,1,1.65,1.65,25,Ecuador,Rose Hot Pink Tina DVF,2025-06-01,2025-06-10
DVFlora,68892,Rose Hot Pink Tina DVF,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,Rose Hot Pink Tina DVF,2025-06-01,2025-06-10
DVFlora,68893,Rose Hot Pink Tina DVF,Roses-Standard,Stem,Pink,60,1,1.65,1.65,25,Ecuador,Rose Hot Pink Tina DVF,2025-06-01,2025-06-10
DVFlora,24046,Rose Lavender Amnesia,Roses-Standard,Stem,Lavender,40,1,1.09,1.09,25,Ecuador,Rose Lavender Amnesia,2025-06-01,2025-06-10
DVFlora,48118,Rose Lavender Amnesia,Roses-Standard,Stem,Lavender,50,1,1.49,1.49,25,Ecuador,Rose Lavender Amnesia,2025-06-01,2025-06-10
DVFlora,48119,Rose Lavender Amnesia,Roses-Standard,Stem,Lavender,60,1,1.59,1.59,25,Ecuador,Rose Lavender Amnesia,2025-06-01,2025-06-10
DVFlora,27796,Laceflower White Queen Anne's,Laceflower,Bu,White,,1,,,,California,Laceflower White Queen Anne's,2025-06-01,2025-06-10
DVFlora,69075,Rose Pink YoGa,Roses-Standard,Stem,Pink,50,1,1.49,1.49,25,Ecuador,Rose Pink YoGa,2025-06-01,2025-06-10
DVFlora,69076,Rose Pink YoGa,Roses-Standard,Stem,Pink,60,1,1.59,1.59,25,Ecuador,Rose Pink YoGa,2025-06-01,2025-06-10
DVFlora,69077,Rose Pink YoGa,Roses-Standard,Stem,Pink,70,1,1.69,1.69,25,Ecuador,Rose Pink YoGa,2025-06-01,2025-06-10
DVFlora,51315,Rose White Vendela,Roses-Standard,Stem,White,50,1,1.39,1.39,25,Ecuador,Rose White Vendela,2025-06-01,2025-06-10
DVFlora,51066,Rose White Vendela,Roses-Standard,Stem,White,50,1,1.29,1.29,50,Ecuador,Rose White Vendela,2025-06-01,2025-06-10
DVFlora,30841,Rose White Vendela,Roses-Standard,Stem,White,60,1,1.49,1.49,25,Ecuador,Rose White Vendela,2025-06-01,2025-06-10
DVFlora,53706,Rose White Vendela,Roses-Standard,Stem,White,60,1,1.49,1.49,25,Ecuador,Rose White Vendela,2025-06-01,2025-06-10
DVFlora,25164,Rose White Vendela,Roses-Standard,Stem,White,60,1,1.49,1.49,50,Ecuador,Rose White Vendela,2025-06-01,2025-06-10
DVFlora,41479,Lily Hyb White Santander 2/3 Can,Lilies,Bu,White,2,2,,,,Canada,Lily Hyb White Santander 2/3 Can,2025-06-01,2025-06-10
DVFlora,55444,Lily Hyb White Santander 2blm,Lilies,Bu,White,,1,,,,,Lily Hyb White Santander 2blm,2025-06-01,2025-06-10
DVFlora,55445,Lily Hyb White Santander 3+,Lilies,Bu,White,,1,,,,,Lily Hyb White Santander 3+,2025-06-01,2025-06-10
DVFlora,41480,Lily Hyb White Santander 4/5 Can,Lilies,Bu,White,4,4,,,,Canada,Lily Hyb White Santander 4/5 Can,2025-06-01,2025-06-10
DVFlora,57931,Lily Hyb Pnk Stargazer 2blm,Lilies,Bu,Pink,,1,,,,,Lily Hyb Pnk Stargazer 2blm,2025-06-01,2025-06-10
DVFlora,54157,Lily White Richmond 3+,Lilies,Bu,White,,1,,,,,Lily White Richmond 3+,2025-06-01,2025-06-10
DVFlora,65734,Rose Pink Sweet Eskimo,Roses-Standard,Stem,Pink,40,1,1.19,1.19,25,Ecuador,Rose Pink Sweet Eskimo,2025-06-01,2025-06-10
DVFlora,53753,Rose Pink Sweet Eskimo,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,Rose Pink Sweet Eskimo,2025-06-01,2025-06-10
DVFlora,57052,Rose Pink Sweet Eskimo,Roses-Standard,Stem,Pink,50,1,1.45,1.45,100,Ecuador,Rose Pink Sweet Eskimo,2025-06-01,2025-06-10
DVFlora,52908,Rose Pink Nena DVF,Roses-Standard,Stem,Pink,40,1,0.99,0.99,25,Ecuador,Rose Pink Nena DVF,2025-06-01,2025-06-10
DVFlora,46895,Rose Pink Nena,Roses-Standard,Stem,Pink,50,1,1.49,1.49,25,Ecuador,Rose Pink Nena,2025-06-01,2025-06-10
DVFlora,52909,Rose Pink Nena,Roses-Standard,Stem,Pink,50,1,1.39,1.39,50,Ecuador,Rose Pink Nena,2025-06-01,2025-06-10
DVFlora,52911,Rose Pink Nena DVF,Roses-Standard,Stem,Pink,50,1,1.49,1.49,25,Ecuador,Rose Pink Nena DVF,2025-06-01,2025-06-10
DVFlora,46896,Rose Pink Nena,Roses-Standard,Stem,Pink,60,1,1.59,1.59,25,Ecuador,Rose Pink Nena,2025-06-01,2025-06-10
DVFlora,54155,Lily Pink Albufeira 3+,Lilies,Bu,Pink,,1,,,,California,Lily Pink Albufeira 3+,2025-06-01,2025-06-10
DVFlora,56071,Rose Hot Pink Gotcha,Roses-Standard,Stem,Pink Hot,50,1,1.55,1.55,25,Ecuador,Rose Hot Pink Gotcha,2025-06-01,2025-06-10
DVFlora,53848,Lily Yellow Pavia,Lilies,Bu,Yellow,,1,,,,California,Lily Yellow Pavia,2025-06-01,2025-06-10
DVFlora,55852,Lily Yellow Pavia 3+,Lilies,Bu,Yellow,,1,,,,,Lily Yellow Pavia 3+,2025-06-01,2025-06-10
DVFlora,52714,Lily Yellow Pavia 4+ DVFlora,Lilies,Bu,Yellow,,1,,,,Mexico,Lily Yellow Pavia 4+ DVFlora,2025-06-01,2025-06-10
DVFlora,56071,Rose Hot Pink Gotcha,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,Rose Hot Pink Gotcha,2025-06-01,2025-06-10
DVFlora,41491,Lily Rose Double White Aisha 2/3 Ca,Lilies,Bu,White,2,2,,,,Canada,Lily Rose Double White Aisha 2/3 Ca,2025-06-01,2025-06-10
DVFlora,41492,Lily Rose Double White Aisha 4/5 Ca,Lilies,Bu,White,4,4,,,,Canada,Lily Rose Double White Aisha 4/5 Ca,2025-06-01,2025-06-10
DVFlora,40146,Lily Pink Brindisi 3+,Lilies,Bu,Pink,,1,,,,,Lily Pink Brindisi 3+,2025-06-01,2025-06-10
DVFlora,53853,Lily Pink Brindisi,Lilies,Bu,Pink,,1,,,,Virginia,Lily Pink Brindisi,2025-06-01,2025-06-10
DVFlora,55781,Lily Orange Honesty 3+,Lilies,Bu,Orange,,1,,,,South America,Lily Orange Honesty 3+,2025-06-01,2025-06-10
DVFlora,55450,Lily Hyb Pnk Star/Para 2blm,Lilies,Bu,Pink,,1,,,,California,Lily Hyb Pnk Star/Para 2blm,2025-06-01,2025-06-10
DVFlora,55451,Lily Hyb Pnk Star/Para 3+,Lilies,Bu,Pink,,1,,,,California,Lily Hyb Pnk Star/Para 3+,2025-06-01,2025-06-10
DVFlora,47099,Rose Lavender Blueberry,Roses-Standard,Stem,Lavender,50,1,1.49,1.49,25,Ecuador,Rose Lavender Blueberry,2025-06-01,2025-06-10
DVFlora,54433,Rose Pink Christa,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,Rose Pink Christa,2025-06-01,2025-06-10
DVFlora,55317,Rose Pink Christa,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,South America,Rose Pink Christa,2025-06-01,2025-06-10
DVFlora,49840,Rose Pink Christa,Roses-Standard,Stem,Pink,50,1,1.45,1.45,50,Ecuador,Rose Pink Christa,2025-06-01,2025-06-10
DVFlora,54434,Rose Pink Christa,Roses-Standard,Stem,Pink,60,1,1.55,1.55,25,Ecuador,Rose Pink Christa,2025-06-01,2025-06-10
DVFlora,49839,Rose Pink Christa,Roses-Standard,Stem,Pink,60,1,1.69,1.69,50,Ecuador,Rose Pink Christa,2025-06-01,2025-06-10
DVFlora,52092,Lily Pink Lexington 4+,Lilies,Bu,Pink,,1,,,,Mexico,Lily Pink Lexington 4+,2025-06-01,2025-06-10
DVFlora,69113,Rose Sal Dragonfly,Roses-Standard,Stem,Salmon,50,1,1.89,1.89,25,Ecuador,Rose Sal Dragonfly,2025-06-01,2025-06-10
DVFlora,69114,Rose Sal Dragonfly,Roses-Standard,Stem,Salmon,60,1,1.99,1.99,25,Ecuador,Rose Sal Dragonfly,2025-06-01,2025-06-10
DVFlora,57648,Lily White Sound 3+,Lilies,Bu,White,,1,,,,,Lily White Sound 3+,2025-06-01,2025-06-10
DVFlora,67448,Rose Var Kahala,Roses-Standard,Stem,Bicolor,50,1,1.55,1.55,25,Ecuador,Rose Var Kahala,2025-06-01,2025-06-10
DVFlora,67449,Rose Var Kahala,Roses-Standard,Stem,Bicolor,60,1,1.65,1.65,25,Ecuador,Rose Var Kahala,2025-06-01,2025-06-10
DVFlora,57618,Rose Peach Country Home,Roses-Standard,Stem,Peach,50,1,1.49,1.49,25,Ecuador,Rose Peach Country Home,2025-06-01,2025-06-10
DVFlora,57639,Lily Peach Caesar Palace 4+,Lilies,Bu,Peach,,1,,,,Mexico,Lily Peach Caesar Palace 4+,2025-06-01,2025-06-10
DVFlora,48911,Rose Hot Pink Queenberry,Roses-Standard,Stem,Pink Hot,60,1,1.49,1.49,25,Ecuador,Rose Hot Pink Queenberry,2025-06-01,2025-06-10
DVFlora,48911,Rose Hot Pink Queenberry,Roses-Standard,Stem,Pink,60,1,1.49,1.49,25,Ecuador,Rose Hot Pink Queenberry,2025-06-01,2025-06-10
DVFlora,59173,Pom Pon Blue Ocean Sapphire,Pom Pons,Bu,Blue,,1,5.79,5.79,18,Colombia,Pom Pon Blue Ocean Sapphire,2025-06-01,2025-06-10
DVFlora,58697,Pom Pon Yellow Daisy Celeb.6pk,Pom Pons,Bu,Yellow,,1,4.69,4.69,6,Colombia,Pom Pon Yellow Daisy Celeb.6pk,2025-06-01,2025-06-10
DVFlora,47697,Lily Assorted 3+ Asiatic/LA/Hyb,Lilies,Bu,Assorted,,1,12.99,12.99,7,Costa Rica,Lily Assorted 3+ Asiatic/LA/Hyb,2025-06-01,2025-06-10
DVFlora,62238,Lily Assorted Asiactic/LA 3+,Lilies,Bu,Assorted,,1,17.99,17.99,6,Ecuador,Lily Assorted Asiactic/LA 3+,2025-06-01,2025-06-10
DVFlora,57960,Lily Assorted Hybrid/LA 3+ Exp,Lilies,Bu,Assorted,,1,14.99,14.99,7,Costa Rica,Lily Assorted Hybrid/LA 3+ Exp,2025-06-01,2025-06-10
DVFlora,29158,Lily Assorted 3+,Lilies,Bu,Assorted,,1,11.99,11.99,10,California,Lily Assorted 3+,2025-06-01,2025-06-10
DVFlora,17710,Lily Assorted 3+,Lilies,Bu,Assorted,,1,12.99,12.99,10,Virginia,Lily Assorted 3+,2025-06-01,2025-06-10
DVFlora,25714,Lily Assorted 3+,Lilies,Bu,Assorted,,1,16.99,16.99,4,North Carolina,Lily Assorted 3+,2025-06-01,2025-06-10
DVFlora,49229,Lily Assorted 3+,Lilies,Bu,Assorted,,1,11.99,11.99,6,Costa Rica,Lily Assorted 3+,2025-06-01,2025-06-10
DVFlora,35410,Lily Assorted LA/ Asiatic,Lilies,Bu,Assorted,,1,15.99,15.99,5,Mexico,Lily Assorted LA/ Asiatic,2025-06-01,2025-06-10
DVFlora,59170,Pom Pon Blue Ocean Coral,Pom Pons,Bu,Purple,,1,5.79,5.79,18,Colombia,Pom Pon Blue Ocean Coral,2025-06-01,2025-06-10
DVFlora,30345,Rose Lavender Purple Haze,Roses-Standard,Stem,Lavender,50,1,1.39,1.39,25,Ecuador,Rose Lavender Purple Haze,2025-06-01,2025-06-10
DVFlora,51226,Rose Lavender Purple Haze DVF,Roses-Standard,Stem,Lavender,50,1,1.39,1.39,25,Ecuador,Rose Lavender Purple Haze DVF,2025-06-01,2025-06-10
DVFlora,40742,Rose Green Wasabi,Roses-Standard,Stem,Green,50,1,1.55,1.55,25,Ecuador,Rose Green Wasabi,2025-06-01,2025-06-10
DVFlora,59170,Pom Pon Blue Ocean Coral,Pom Pons,Bu,Blue,,1,5.79,5.79,18,Colombia,Pom Pon Blue Ocean Coral,2025-06-01,2025-06-10
DVFlora,59170,Pom Pon Blue Ocean Coral,Pom Pons,Bu,Deep Purple,,1,5.79,5.79,18,Colombia,Pom Pon Blue Ocean Coral,2025-06-01,2025-06-10
DVFlora,58646,Pom Pon Santini Purple Caddy,Pom Pons,Bu,Purple,,1,4.79,4.79,6,Colombia,Pom Pon Santini Purple Caddy,2025-06-01,2025-06-10
DVFlora,54737,Pom Pon Santini Katty,Pom Pons,Bu,White,,1,3.99,3.99,6,Colombia,Pom Pon Santini Katty,2025-06-01,2025-06-10
DVFlora,67616,Pom Pon Santini White Katty,Pom Pons,Bu,White,,1,3.29,3.29,14,Colombia,Pom Pon Santini White Katty,2025-06-01,2025-06-10
DVFlora,58685,Pom Pon Santini Yellow OkiDoki,Pom Pons,Bu,Yellow,,1,3.99,3.99,6,Colombia,Pom Pon Santini Yellow OkiDoki,2025-06-01,2025-06-10
DVFlora,18304,Pom Pon Bicolor Airbrsh Cust.,Pom Pons,Bu,Bicolor,,1,4.49,4.49,12,Colombia,Pom Pon Bicolor Airbrsh Cust.,2025-06-01,2025-06-10
DVFlora,54573,Pom Pon BiColor Daisy Starfire,Pom Pons,Bu,Bicolor,,1,3.89,3.89,24,Colombia,Pom Pon BiColor Daisy Starfire,2025-06-01,2025-06-10
DVFlora,68895,Rose Pink Pinky Promise,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,Rose Pink Pinky Promise,2025-06-01,2025-06-10
DVFlora,68896,Rose Pink Pinky Promise DVF,Roses-Standard,Stem,Pink,60,1,1.65,1.65,25,Ecuador,Rose Pink Pinky Promise DVF,2025-06-01,2025-06-10
DVFlora,68894,Rose Pink Pinky Promise,Roses-Standard,Stem,Pink,60,1,1.55,1.55,50,Ecuador,Rose Pink Pinky Promise,2025-06-01,2025-06-10
DVFlora,28863,Rose Red Freedom,Roses-Standard,Stem,Red,40,1,0.85,0.85,25,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,49910,Rose Red Freedom,Roses-Standard,Stem,Red,40,1,0.75,0.75,125,South America,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,51322,Rose Red Freedom,Roses-Standard,Stem,Red,40,1,0.75,0.75,125,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,43820,Rose Red Freedom,Roses-Standard,Stem,Red,40,1,0.39,0.39,150,Colombia,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,28517,Rose Red Freedom,Roses-Standard,Stem,Red,50,1,0.95,0.95,25,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,29098,Rose Red Freedom,Roses-Standard,Stem,Red,50,1,1.19,1.19,25,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,25612,Rose Red Freedom,Roses-Standard,Stem,Red,50,1,1.09,1.09,100,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,31006,Rose Red Freedom,Roses-Standard,Stem,Red,50,1,0.85,0.85,100,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,49909,Rose Red Freedom,Roses-Standard,Stem,Red,50,1,0.85,0.85,100,South America,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,32196,Rose Red Freedom,Roses-Standard,Stem,Red,50,1,1.09,1.09,125,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,51304,Rose Red Freedom,Roses-Standard,Stem,Red,50,1,0.85,0.85,50,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,31523,Rose Red Freedom,Roses-Standard,Stem,Red,60,1,1.29,1.29,25,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,34890,Rose Red Freedom,Roses-Standard,Stem,Red,60,1,1.15,1.15,25,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,37620,Rose Red Freedom,Roses-Standard,Stem,Red,60,1,1.15,1.15,25,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,66747,Rose Red Freedom,Roses-Standard,Stem,Red,60,1,1.19,1.19,25,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,24459,Rose Red Freedom,Roses-Standard,Stem,Red,60,1,1.05,1.05,100,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,25705,Rose Red Freedom,Roses-Standard,Stem,Red,60,1,1.09,1.09,100,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,29868,Rose Red Freedom,Roses-Standard,Stem,Red,60,1,1.19,1.19,100,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,49911,Rose Red Freedom,Roses-Standard,Stem,Red,60,1,0.99,0.99,100,South America,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,57675,Rose Red Freedom,Roses-Standard,Stem,Red,60,1,1.05,1.05,100,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,51166,Rose Red Freedom,Roses-Standard,Stem,Red,60,1,1.05,1.05,50,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,28859,Rose Red Freedom,Roses-Standard,Stem,Red,70,1,1.39,1.39,25,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,66748,Rose Red Freedom,Roses-Standard,Stem,Red,70,1,1.29,1.29,25,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,33649,Rose Red Freedom,Roses-Standard,Stem,Red,70,70,1.19,1.19,100,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,24342,Rose Red Freedom,Roses-Standard,Stem,Red,70,1,1.19,1.19,100,Ecuador,Rose Red Freedom,2025-06-01,2025-06-10
DVFlora,59337,Pom Pon Peach Dsy Tequila Sunr.6,Pom Pons,Bu,Peach,,1,4.79,4.79,6,Colombia,Pom Pon Peach Dsy Tequila Sunr.6,2025-06-01,2025-06-10
DVFlora,54702,Pom Pon Peach Daisy,Pom Pons,Bu,Peach,,1,3.99,3.99,6,Colombia,Pom Pon Peach Daisy,2025-06-01,2025-06-10
DVFlora,23266,Pom Pon Purple Daisy,Pom Pons,Bu,Purple,,1,4.59,4.59,24,Colombia,Pom Pon Purple Daisy,2025-06-01,2025-06-10
DVFlora,21569,Pom Pon Purple Daisy,Pom Pons,Bu,Purple,,1,3.89,3.89,5,Colombia,Pom Pon Purple Daisy,2025-06-01,2025-06-10
DVFlora,62876,Pom Pon Purple Daisy,Pom Pons,Bu,Purple,,1,3.89,3.89,6,Colombia,Pom Pon Purple Daisy,2025-06-01,2025-06-10
DVFlora,50670,Pom Pon White Daisy Reagan,Pom Pons,Bu,White,,1,3.99,3.99,5,Colombia,Pom Pon White Daisy Reagan,2025-06-01,2025-06-10
DVFlora,42353,Pom Pon Orange Reagan Daisy,Pom Pons,Bu,Orange,,1,,,,Colombia,Pom Pon Orange Reagan Daisy,2025-06-01,2025-06-10
DVFlora,54571,Pom Pon Pink Daisy,Pom Pons,Bu,Pink,,1,4.09,4.09,12,Colombia,Pom Pon Pink Daisy,2025-06-01,2025-06-10
DVFlora,54744,Pom Pon Pink Daisy Atl.,Pom Pons,Bu,Pink,,1,3.79,3.79,5,Colombia,Pom Pon Pink Daisy Atl.,2025-06-01,2025-06-10
DVFlora,59671,Pom Pon Santini Assorted,Pom Pons,Bu,Assorted,,1,3.29,3.29,6,Colombia,Pom Pon Santini Assorted,2025-06-01,2025-06-10
DVFlora,54178,Rose Peach Shimmer,Roses-Standard,Stem,Peach,40,1,1.19,1.19,25,Ecuador,Rose Peach Shimmer,2025-06-01,2025-06-10
DVFlora,53473,Rose Peach Shimmer,Roses-Standard,Stem,Peach,50,1,1.55,1.55,25,Ecuador,Rose Peach Shimmer,2025-06-01,2025-06-10
DVFlora,66879,Rose Peach Shimmer,Roses-Standard,Stem,Peach,50,1,1.45,1.45,50,Ecuador,Rose Peach Shimmer,2025-06-01,2025-06-10
DVFlora,53474,Rose Peach Shimmer,Roses-Standard,Stem,Peach,60,1,1.65,1.65,25,Ecuador,Rose Peach Shimmer,2025-06-01,2025-06-10
DVFlora,67366,Rose Peach Shimmer,Roses-Standard,Stem,Peach,60,1,1.55,1.55,50,Ecuador,Rose Peach Shimmer,2025-06-01,2025-06-10
DVFlora,53475,Rose Peach Shimmer,Roses-Standard,Stem,Peach,70,70,1.75,1.75,25,Ecuador,Rose Peach Shimmer,2025-06-01,2025-06-10
DVFlora,54786,Pom Pon Yellow Daisy,Pom Pons,Bu,Yellow,,1,4.39,4.39,24,Colombia,Pom Pon Yellow Daisy,2025-06-01,2025-06-10
DVFlora,62874,Pom Pon Yellow Daisy Factor,Pom Pons,Bu,Yellow,,1,3.99,3.99,6,Colombia,Pom Pon Yellow Daisy Factor,2025-06-01,2025-06-10
DVFlora,58683,Pom Pon Yellow Daisy Ylwstone,Pom Pons,Bu,Yellow,,1,3.59,3.59,6,Colombia,Pom Pon Yellow Daisy Ylwstone,2025-06-01,2025-06-10
DVFlora,52219,Rose Orange Aloha,Roses-Standard,Stem,Orange,50,1,1.45,1.45,25,Ecuador,Rose Orange Aloha,2025-06-01,2025-06-10
DVFlora,60935,Pom Pon Lavender. Daisy,Pom Pons,Bu,Lavender,,1,3.79,3.79,12,Colombia,Pom Pon Lavender. Daisy,2025-06-01,2025-06-10
DVFlora,54590,Pom Pon Lavender. Daisy Aneto,Pom Pons,Bu,Lavender,,1,4.79,4.79,12,Colombia,Pom Pon Lavender. Daisy Aneto,2025-06-01,2025-06-10
DVFlora,62875,Pom Pon Lavender. Daisy Atlantis,Pom Pons,Bu,Lavender,,1,3.89,3.89,6,Colombia,Pom Pon Lavender. Daisy Atlantis,2025-06-01,2025-06-10
DVFlora,23333,Pom Pon Lavender. Daisy Melrose,Pom Pons,Bu,Lavender,,1,4.79,4.79,12,Colombia,Pom Pon Lavender. Daisy Melrose,2025-06-01,2025-06-10
DVFlora,54818,Pom Pon White Daisy Coconut,Pom Pons,Bu,White,,1,3.99,3.99,6,Colombia,Pom Pon White Daisy Coconut,2025-06-01,2025-06-10
DVFlora,23268,Pom Pon Lavender. Daisy Reagan,Pom Pons,Bu,Lavender,,1,3.99,3.99,5,Colombia,Pom Pon Lavender. Daisy Reagan,2025-06-01,2025-06-10
DVFlora,23354,Pom Pon Yellow Dsy Reagan,Pom Pons,Bu,Yellow,,1,3.99,3.99,5,Colombia,Pom Pon Yellow Dsy Reagan,2025-06-01,2025-06-10
DVFlora,67417,Rose Lavender Earl Grey,Roses-Standard,Stem,Lavender,50,1,1.45,1.45,25,Ecuador,Rose Lavender Earl Grey,2025-06-01,2025-06-10
DVFlora,52536,Rose Var Light Spirit,Roses-Standard,Stem,Bicolor,50,1,1.55,1.55,25,Ecuador,Rose Var Light Spirit,2025-06-01,2025-06-10
DVFlora,23174,Pom Pon Assorted Daisy,Pom Pons,Bu,Assorted,,1,4.39,4.39,12,Colombia,Pom Pon Assorted Daisy,2025-06-01,2025-06-10
DVFlora,48286,Pom Pon Assorted Daisy,Pom Pons,Bu,Assorted,,1,4.19,4.19,12,Colombia,Pom Pon Assorted Daisy,2025-06-01,2025-06-10
DVFlora,60659,Pom Pon Assorted Daisy,Pom Pons,Bu,Assorted,,1,4.59,4.59,12,Colombia,Pom Pon Assorted Daisy,2025-06-01,2025-06-10
DVFlora,62052,Pom Pon Assorted Daisy,Pom Pons,Bu,Assorted,,1,3.79,3.79,12,Colombia,Pom Pon Assorted Daisy,2025-06-01,2025-06-10
DVFlora,54113,Pom Pon Assorted Daisy,Pom Pons,Bu,Assorted,,1,4.19,4.19,14,Colombia,Pom Pon Assorted Daisy,2025-06-01,2025-06-10
DVFlora,23165,Pom Pon Assorted Daisy,Pom Pons,Bu,Assorted,,1,3.89,3.89,14,Colombia,Pom Pon Assorted Daisy,2025-06-01,2025-06-10
DVFlora,23264,Pom Pon Assorted Daisy,Pom Pons,Bu,Assorted,,1,4.19,4.19,15,Colombia,Pom Pon Assorted Daisy,2025-06-01,2025-06-10
DVFlora,60660,Pom Pon Assorted Daisy,Pom Pons,Bu,Assorted,,1,3.29,3.29,16,Colombia,Pom Pon Assorted Daisy,2025-06-01,2025-06-10
DVFlora,23200,Pom Pon White Daisy Alma,Pom Pons,Bu,White,,1,4.59,4.59,24,Colombia,Pom Pon White Daisy Alma,2025-06-01,2025-06-10
DVFlora,50751,Pom Pon White Daisy Alma,Pom Pons,Bu,White,,1,4.59,4.59,12,Colombia,Pom Pon White Daisy Alma,2025-06-01,2025-06-10
DVFlora,54593,Pom Pon White Daisy Alma,Pom Pons,Bu,White,,1,4.79,4.79,12,Colombia,Pom Pon White Daisy Alma,2025-06-01,2025-06-10
DVFlora,54736,Pom Pon White Daisy Alma,Pom Pons,Bu,White,,1,3.99,3.99,6,Colombia,Pom Pon White Daisy Alma,2025-06-01,2025-06-10
DVFlora,62814,Pom Pon White Daisy Alma,Pom Pons,Bu,White,,1,4.59,4.59,6,Colombia,Pom Pon White Daisy Alma,2025-06-01,2025-06-10
DVFlora,23382,Pom Pon White Daisy Atlan,Pom Pons,Bu,White,,1,4.99,4.99,12,Colombia,Pom Pon White Daisy Atlan,2025-06-01,2025-06-10
DVFlora,67092,Pom Pon White Daisy Coco,Pom Pons,Bu,White,,1,4.09,4.09,12,Colombia,Pom Pon White Daisy Coco,2025-06-01,2025-06-10
DVFlora,23347,Pom Pon White Daisy Reagan,Pom Pons,Bu,White,,1,3.59,3.59,15,Colombia,Pom Pon White Daisy Reagan,2025-06-01,2025-06-10
DVFlora,52166,Pom Pon White Top Dollar,Pom Pons,Bu,White,,1,5.19,5.19,6,Colombia,Pom Pon White Top Dollar,2025-06-01,2025-06-10
