competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,stem_length,stems_per_unit,stem_price,created_at,eta_date
FlowerMarketplace,2161121,SPRAY ROSE WHITE,Spray Roses,Stems,,1,1.3,2025-06-02,2025-06-10
FlowerMarketplace,2161123,SPRAY ROSE WHITE MAJOLICA,Spray Roses,Stems,,1,1.3,2025-06-02,2025-06-10
FlowerMarketplace,2161125,SPRAY ROSE YELLOW,Spray Roses,Stems,,1,1.06,2025-06-02,2025-06-10
FlowerMarketplace,2161127,STATICE ASSORTED,Statice,Stems,,1,5.28,2025-06-02,2025-06-10
FlowerMarketplace,2161004,STATICE HOT PINK,Statice,Bunch,,1,7.79,2025-06-02,2025-06-10
FlowerMarketplace,2161006,STATICE LAVENDER,Statice,Bunch,,1,7.79,2025-06-02,2025-06-10
FlowerMarketplace,2161008,STATICE PINK,Statice,Bunch,,1,7.79,2025-06-02,2025-06-10
FlowerMarketplace,2161010,STATICE PURPLE,Statice,Bunch,,1,7.79,2025-06-02,2025-06-10
FlowerMarketplace,2161012,STATICE WHITE,Statice,Bunch,,1,7.79,2025-06-02,2025-06-10
FlowerMarketplace,2161014,STATICE YELLOW,Statice,Bunch,,1,7.79,2025-06-02,2025-06-10
FlowerMarketplace,2161016,STOCK ASSORTED,Stock,Bunch,,1,7.79,2025-06-02,2025-06-10
FlowerMarketplace,2161018,STOCK BURGANDY,Stock,Bunch,,1,10.13,2025-06-02,2025-06-10
FlowerMarketplace,2161020,STOCK CREAM,Stock,Bunch,,1,10.13,2025-06-02,2025-06-10
FlowerMarketplace,2161022,STOCK HOT PINK,Stock,Bunch,,1,10.13,2025-06-02,2025-06-10
FlowerMarketplace,2161024,STOCK LAVENDER,Stock,Bunch,,1,10.13,2025-06-02,2025-06-10
FlowerMarketplace,2161026,STOCK LIGHT PINK,Stock,Bunch,,1,10.13,2025-06-02,2025-06-10
FlowerMarketplace,2161028,STOCK PEACH,Stock,Bunch,,1,10.13,2025-06-02,2025-06-10
FlowerMarketplace,2161030,STOCK PURPLE,Stock,Bunch,,1,10.13,2025-06-02,2025-06-10
FlowerMarketplace,2161034,STOCK REDDISH PURPLE,Stock,Bunch,,1,10.13,2025-06-02,2025-06-10
FlowerMarketplace,2161037,STOCK SPRAY ASSORTED,Stock,Bunch,,1,10.13,2025-06-02,2025-06-10
FlowerMarketplace,2161039,STOCK WHITE,Stock,Bunch,,1,10.13,2025-06-02,2025-06-10
FlowerMarketplace,2161041,STOCK YELLOW,Stock,Bunch,,1,10.13,2025-06-02,2025-06-10
FlowerMarketplace,2271687,STUARTIANA ALL METAL 150 Green,dried,Bunch,,1,10.53,2025-06-02,2025-06-10
FlowerMarketplace,2271686,STUARTIANA METAL COPPER 150 Green,dried,Bunch,,1,10.53,2025-06-02,2025-06-10
FlowerMarketplace,2271684,STUARTIANA METAL GOLD 150 Green,dried,Bunch,,1,10.53,2025-06-02,2025-06-10
FlowerMarketplace,2162258,STUARTIANA METAL RED 150 Green,dried,Bunch,,1,10.53,2025-06-02,2025-06-10
FlowerMarketplace,2271685,STUARTIANA METAL SILVER 150 Green,dried,Bunch,,1,10.53,2025-06-02,2025-06-10
FlowerMarketplace,2161043,SUNFLOWERS PETITE,Sunflower,Bunch,,1,7.02,2025-06-02,2025-06-10
FlowerMarketplace,2161045,SUNFLOWERS XXL HOMESTEAD,Sunflower,Bunch,,1,8.19,2025-06-02,2025-06-10
FlowerMarketplace,2162214,SUPER BLUE DRIED LAVENDER 100g,dried,Bunch,,1,9.6,2025-06-02,2025-06-10
FlowerMarketplace,2162215,SUPER BLUE DRIED LAVENDER 100g,dried,Bunch,,1,9.36,2025-06-02,2025-06-10
FlowerMarketplace,2162216,SUPER BLUE DRIED LAVENDER sleeved 120/150st,dried,Bunch,120,150,0.04,2025-06-02,2025-06-10
FlowerMarketplace,2271455,SUPER SIZE SEASONAL COMBO BOX,Combo Boxes,Box,,1,380.91,2025-06-02,2025-06-10
FlowerMarketplace,2148559,TRACHELIUM GREEN,Trachelium,Stems,,1,1.07,2025-06-02,2025-06-10
FlowerMarketplace,2148561,TRACHELIUM PURPLE,Trachelium,Stems,,1,1.07,2025-06-02,2025-06-10
FlowerMarketplace,2148560,TRACHELIUM WHITE,Trachelium,Stems,,1,1.07,2025-06-02,2025-06-10
FlowerMarketplace,2277630,TU DU PESCARA 26gram,tu,Stems,39,1,1.98,2025-06-02,2025-06-10
FlowerMarketplace,2277632,TULIPA AD REM 60gram,tulipa,Stems,42,1,3.58,2025-06-02,2025-06-10
FlowerMarketplace,2277634,TULIPA DOUBLE COLUMBUS 28gram,tulipa,Stems,42,1,2.05,2025-06-02,2025-06-10
FlowerMarketplace,2277636,TULIPA DOUBLE COLUMBUS 28gram,tulipa,Stems,42,1,1.78,2025-06-02,2025-06-10
FlowerMarketplace,2277638,TULIPA DOUBLE FLASH POINT 26gram,tulipa,Stems,36,1,1.75,2025-06-02,2025-06-10
FlowerMarketplace,2277640,TULIPA DOUBLE FLASH POINT 26gram,tulipa,Stems,36,1,1.53,2025-06-02,2025-06-10
FlowerMarketplace,2277642,TULIPA DOUBLE ICEBERG 36gram,tulipa,Stems,39,1,4.6,2025-06-02,2025-06-10
FlowerMarketplace,2277644,TULIPA DOUBLE ICEBERG 36gram,tulipa,Stems,39,1,4.0,2025-06-02,2025-06-10
FlowerMarketplace,2277646,TULIPA DOUBLE KATINKA 28gram,tulipa,Stems,38,1,3.4,2025-06-02,2025-06-10
FlowerMarketplace,2277648,TULIPA DOUBLE KATINKA 28gram,tulipa,Stems,38,1,2.95,2025-06-02,2025-06-10
FlowerMarketplace,2277650,TULIPA DOUBLE VOQUE 38gram,tulipa,Stems,38,1,3.68,2025-06-02,2025-06-10
FlowerMarketplace,2277652,TULIPA FRILLED VERSACI 26gram,tulipa,Stems,35,1,2.05,2025-06-02,2025-06-10
FlowerMarketplace,2277654,TULIPA FRILLED VERSACI 26gram,tulipa,Stems,35,1,1.78,2025-06-02,2025-06-10
FlowerMarketplace,2277656,TULIPA LILY WHITE LIBERSTAR 36gram,tulipa,Stems,38,1,3.85,2025-06-02,2025-06-10
FlowerMarketplace,2277658,TULIPA ORANGE JUICE 46gram,tulipa,Stems,44,1,3.4,2025-06-02,2025-06-10
FlowerMarketplace,2277660,TULIPA ORANGE JUICE 46gram,tulipa,Stems,44,1,2.95,2025-06-02,2025-06-10
FlowerMarketplace,2277662,TULIPA PARROT SUPER PARROT 26gram,tulipa,Stems,36,1,2.15,2025-06-02,2025-06-10
FlowerMarketplace,2277664,TULIPA PARROT SUPER PARROT 26gram,tulipa,Stems,36,1,1.88,2025-06-02,2025-06-10
FlowerMarketplace,2277666,TULIPA TINEKE VD MEER 28gram,tulipa,Stems,38,1,2.33,2025-06-02,2025-06-10
FlowerMarketplace,2277668,TULIPA TINEKE VD MEER 28gram,tulipa,Stems,38,1,2.03,2025-06-02,2025-06-10
FlowerMarketplace,2277670,TULIPA UPDATE 40gram,tulipa,Stems,37,1,4.9,2025-06-02,2025-06-10
FlowerMarketplace,2277672,TULIPA UPDATE 40gram,tulipa,Stems,37,1,4.25,2025-06-02,2025-06-10
FlowerMarketplace,2277674,TWEEDIA OXYPETALUM BLUE,Tweedia,Stems,40,1,1.9,2025-06-02,2025-06-10
FlowerMarketplace,2277676,TWEEDIA OXYPETALUM BLUE,Tweedia,Stems,40,1,1.65,2025-06-02,2025-06-10
FlowerMarketplace,2277678,TWEEDIA OXYPETALUM BLUE,Tweedia,Stems,45,1,1.7,2025-06-02,2025-06-10
FlowerMarketplace,2277680,TWEEDIA OXYPETALUM BLUE,Tweedia,Stems,45,1,1.48,2025-06-02,2025-06-10
FlowerMarketplace,2277682,TWEEDIA OXYPETALUM BLUE,Tweedia,Stems,50,1,2.3,2025-06-02,2025-06-10
FlowerMarketplace,2277684,TWEEDIA OXYPETALUM BLUE,Tweedia,Stems,50,1,2.0,2025-06-02,2025-06-10
FlowerMarketplace,2277686,TWEEDIA OXYPETALUM BLUE,Tweedia,Stems,60,1,2.48,2025-06-02,2025-06-10
FlowerMarketplace,2277688,TWEEDIA OXYPETALUM BLUE,Tweedia,Stems,60,1,2.15,2025-06-02,2025-06-10
FlowerMarketplace,2277690,TWEEDIA OXYPETALUM WHITE,Tweedia,Stems,60,1,3.08,2025-06-02,2025-06-10
FlowerMarketplace,2277692,TWEEDIA OXYPETALUM WHITE,Tweedia,Stems,60,1,2.68,2025-06-02,2025-06-10
FlowerMarketplace,2177253,VANDA VANDA,Vanda,Stems,,1,15.39,2025-06-02,2025-06-10
FlowerMarketplace,2177258,VANDA VANDA DARK PURPLE,Vanda,Stems,,1,15.39,2025-06-02,2025-06-10
FlowerMarketplace,2177256,VANDA VANDA HOT PINK,Vanda,Stems,,1,15.39,2025-06-02,2025-06-10
FlowerMarketplace,2177254,VANDA VANDA PINK,Vanda,Stems,,1,15.39,2025-06-02,2025-06-10
FlowerMarketplace,2177260,VANDA VANDA PINK FUSHIA,Vanda,Stems,,1,15.39,2025-06-02,2025-06-10
FlowerMarketplace,2177255,VANDA VANDA PURPLE,Vanda,Stems,,1,15.39,2025-06-02,2025-06-10
FlowerMarketplace,2177257,VANDA VANDA PURPLE BLACK,Vanda,Stems,,1,15.39,2025-06-02,2025-06-10
FlowerMarketplace,2177259,VANDA VANDA RED,Vanda,Stems,,1,15.39,2025-06-02,2025-06-10
FlowerMarketplace,2161047,VERONICA ASSORTED,Veronica,Bunch,,1,9.34,2025-06-02,2025-06-10
FlowerMarketplace,2277694,VERONICA ASSORTED,Veronica,Stems,60,1,2.3,2025-06-02,2025-06-10
FlowerMarketplace,2277696,VERONICA ASSORTED,Veronica,Stems,60,1,2.0,2025-06-02,2025-06-10
FlowerMarketplace,2161049,VERONICA BLUE,Veronica,Bunch,,1,11.68,2025-06-02,2025-06-10
FlowerMarketplace,2277698,VERONICA CAYA,Veronica,Stems,50,1,1.7,2025-06-02,2025-06-10
FlowerMarketplace,2277700,VERONICA CAYA,Veronica,Stems,50,1,1.48,2025-06-02,2025-06-10
FlowerMarketplace,2277702,VERONICA L SKYLER BLUE,Veronica,Stems,55,1,1.13,2025-06-02,2025-06-10
FlowerMarketplace,2277704,VERONICA L SKYLER BLUE,Veronica,Stems,55,1,0.98,2025-06-02,2025-06-10
FlowerMarketplace,2277706,VERONICA L SKYLER PINK,Veronica,Stems,55,1,1.35,2025-06-02,2025-06-10
FlowerMarketplace,2277708,VERONICA L SKYLER PINK,Veronica,Stems,55,1,1.18,2025-06-02,2025-06-10
FlowerMarketplace,2161053,VERONICA PINK,Veronica,Bunch,,1,11.68,2025-06-02,2025-06-10
FlowerMarketplace,2161055,VERONICA PURPLE,Veronica,Bunch,,1,11.68,2025-06-02,2025-06-10
FlowerMarketplace,2277710,VERONICA SMART ISELLE,Veronica,Stems,50,1,1.4,2025-06-02,2025-06-10
FlowerMarketplace,2277712,VIBURNUM ROSEUM 2hd,Viburnum,Stems,40,1,4.83,2025-06-02,2025-06-10
FlowerMarketplace,2212502,WAXFLOWER ASSORTED,Waxflower,Bunch,,1,14.79,2025-06-02,2025-06-10
FlowerMarketplace,2212503,WAXFLOWER PINK,Waxflower,Bunch,,1,14.79,2025-06-02,2025-06-10
FlowerMarketplace,2167167,WAXFLOWER WHITE,Waxflower,Bunch,,1,14.79,2025-06-02,2025-06-10
FlowerMarketplace,2162233,XANADU extra,Greens,Stems,,1,1.47,2025-06-02,2025-06-10
FlowerMarketplace,2162234,XANADU I,Greens,Stems,,1,1.23,2025-06-02,2025-06-10
FlowerMarketplace,2162235,XANADU II,Greens,Stems,,1,1.06,2025-06-02,2025-06-10
FlowerMarketplace,2277714,ZANTEDESCHIA CAPT. ODEON,Mini Calla,Stems,50,1,3.05,2025-06-02,2025-06-10
FlowerMarketplace,2277716,ZANTEDESCHIA CRYSTAL BLUSH,Mini Calla,Stems,50,1,4.38,2025-06-02,2025-06-10
FlowerMarketplace,2277718,ZANTEDESCHIA CRYSTAL BLUSH,Mini Calla,Stems,50,1,3.8,2025-06-02,2025-06-10
