competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,color,stem_length,stems_per_unit,unit_price,stem_price,cleaned_name_used,created_at,eta_date
PetalJet,1790085300285,Lemonade Rose,Premium Roses,Green,50,72,108.0,1.5,Lemonade Rose,2025-05-28,2025-06-06
PetalJet,1790085300285,Lemonade Rose,Premium Roses,Green,50,144,210.24,1.46,Lemonade Rose,2025-05-28,2025-06-06
PetalJet,1790085300285,Lemonade Rose,Premium Roses,Green,50,288,406.08,1.41,Lemonade Rose,2025-05-28,2025-06-06
PetalJet,1790085300285,Lemonade Rose,Premium Roses,Green,60,72,114.48,1.59,Lemonade Rose,2025-05-28,2025-06-06
PetalJet,1790085300285,Lemonade Rose,Premium Roses,Green,60,144,223.2,1.55,Lemonade Rose,2025-05-28,2025-06-06
PetalJet,1790085300285,Lemonade Rose,Premium Roses,Green,60,288,434.88,1.51,Lemonade Rose,2025-05-28,2025-06-06
PetalJet,1790085300285,Lemonade Rose,Premium Roses,Green,70,72,119.52,1.66,Lemonade Rose,2025-05-28,2025-06-06
PetalJet,1790085300285,Lemonade Rose,Premium Roses,Green,70,144,233.28,1.62,Lemonade Rose,2025-05-28,2025-06-06
PetalJet,1790085300285,Lemonade Rose,Premium Roses,Green,70,288,457.92,1.59,Lemonade Rose,2025-05-28,2025-06-06
PetalJet,6841234653283,Lepidium,Greens,Cut Greens,60,100,81.0,0.81,Lepidium,2025-05-28,2025-06-06
PetalJet,6841234653283,Lepidium,Greens,Cut Greens,60,150,115.5,0.77,Lepidium,2025-05-28,2025-06-06
PetalJet,6841234653283,Lepidium,Greens,Cut Greens,70,150,123.0,0.82,Lepidium,2025-05-28,2025-06-06
PetalJet,6841234653283,Lepidium,Greens,Cut Greens,80,120,109.2,0.91,Lepidium,2025-05-28,2025-06-06
PetalJet,4375904157795,Light Pink Astrantia,Astrantia,Filler Flower,60,80,88.0,1.1,Light Pink Astrantia,2025-05-28,2025-06-06
PetalJet,4375904157795,Light Pink Astrantia,Astrantia,Filler Flower,60,120,124.8,1.04,Light Pink Astrantia,2025-05-28,2025-06-06
PetalJet,4375904157795,Light Pink Astrantia,Astrantia,Filler Flower,70,120,132.0,1.1,Light Pink Astrantia,2025-05-28,2025-06-06
PetalJet,4375837868131,Light Pink Double Stock,Stock,Filler Flower,60,80,88.0,1.1,Light Pink Double Stock,2025-05-28,2025-06-06
PetalJet,4375837868131,Light Pink Double Stock,Stock,Filler Flower,60,140,133.0,0.95,Light Pink Double Stock,2025-05-28,2025-06-06
PetalJet,4375837868131,Light Pink Double Stock,Stock,Filler Flower,70,120,129.6,1.08,Light Pink Double Stock,2025-05-28,2025-06-06
PetalJet,4405860892771,Light Pink Elegance Ranunculus,Ranunculus,Light Pink,35,80,151.2,1.89,Light Pink Elegance Ranunculus,2025-05-28,2025-06-06
PetalJet,4405860892771,Light Pink Elegance Ranunculus,Ranunculus,Light Pink,35,100,175.0,1.75,Light Pink Elegance Ranunculus,2025-05-28,2025-06-06
PetalJet,4405860892771,Light Pink Elegance Ranunculus,Ranunculus,Light Pink,35,120,200.4,1.67,Light Pink Elegance Ranunculus,2025-05-28,2025-06-06
PetalJet,4405860892771,Light Pink Elegance Ranunculus,Ranunculus,Light Pink,35,200,318.0,1.59,Light Pink Elegance Ranunculus,2025-05-28,2025-06-06
PetalJet,4405860892771,Light Pink Elegance Ranunculus,Ranunculus,Light Pink,40,80,157.6,1.97,Light Pink Elegance Ranunculus,2025-05-28,2025-06-06
PetalJet,4405860892771,Light Pink Elegance Ranunculus,Ranunculus,Light Pink,40,100,184.0,1.84,Light Pink Elegance Ranunculus,2025-05-28,2025-06-06
PetalJet,4405860892771,Light Pink Elegance Ranunculus,Ranunculus,Light Pink,40,120,210.0,1.75,Light Pink Elegance Ranunculus,2025-05-28,2025-06-06
PetalJet,4405860892771,Light Pink Elegance Ranunculus,Ranunculus,Light Pink,40,200,334.0,1.67,Light Pink Elegance Ranunculus,2025-05-28,2025-06-06
PetalJet,4405860892771,Light Pink Elegance Ranunculus,Ranunculus,Light Pink,45,80,164.0,2.05,Light Pink Elegance Ranunculus,2025-05-28,2025-06-06
PetalJet,4405860892771,Light Pink Elegance Ranunculus,Ranunculus,Light Pink,45,100,192.0,1.92,Light Pink Elegance Ranunculus,2025-05-28,2025-06-06
PetalJet,4405860892771,Light Pink Elegance Ranunculus,Ranunculus,Light Pink,45,120,220.8,1.84,Light Pink Elegance Ranunculus,2025-05-28,2025-06-06
PetalJet,4405860892771,Light Pink Elegance Ranunculus,Ranunculus,Light Pink,45,200,350.0,1.75,Light Pink Elegance Ranunculus,2025-05-28,2025-06-06
PetalJet,8146487443765,Light Pink Spray Stock,Stock,Filler Flower,60,70,126.7,1.81,Light Pink Spray Stock,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,40,60,80.4,1.34,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,40,84,108.36,1.29,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,40,168,215.04,1.28,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,40,336,420.0,1.25,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,50,60,90.6,1.51,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,50,84,124.32,1.48,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,50,168,245.28,1.46,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,50,336,470.4,1.4,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,60,84,137.76,1.64,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,60,168,268.8,1.6,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,60,336,524.16,1.56,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,70,84,152.88,1.82,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,70,168,295.68,1.76,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,8559390785845,Light Spirit Rose,Premium Roses,Wedding,70,336,574.56,1.71,Light Spirit Rose,2025-05-28,2025-06-06
PetalJet,4545984692323,Lighthouse Rose,Premium Roses,Fall,50,72,97.92,1.36,Lighthouse Rose,2025-05-28,2025-06-06
PetalJet,4545984692323,Lighthouse Rose,Premium Roses,Fall,50,96,128.64,1.34,Lighthouse Rose,2025-05-28,2025-06-06
PetalJet,4545984692323,Lighthouse Rose,Premium Roses,Fall,50,192,249.6,1.3,Lighthouse Rose,2025-05-28,2025-06-06
PetalJet,4545984692323,Lighthouse Rose,Premium Roses,Fall,50,384,491.52,1.28,Lighthouse Rose,2025-05-28,2025-06-06
PetalJet,4545984692323,Lighthouse Rose,Premium Roses,Fall,60,96,140.16,1.46,Lighthouse Rose,2025-05-28,2025-06-06
PetalJet,4545984692323,Lighthouse Rose,Premium Roses,Fall,60,192,268.8,1.4,Lighthouse Rose,2025-05-28,2025-06-06
PetalJet,4545984692323,Lighthouse Rose,Premium Roses,Fall,60,384,526.08,1.37,Lighthouse Rose,2025-05-28,2025-06-06
PetalJet,4682587570275,Lilac Spider Chrysanthemum,Chrysanthemums,Lavender,45,70,93.1,1.33,Lilac Spider Chrysanthemum,2025-05-28,2025-06-06
PetalJet,4682587570275,Lilac Spider Chrysanthemum,Chrysanthemums,Lavender,45,100,130.0,1.3,Lilac Spider Chrysanthemum,2025-05-28,2025-06-06
PetalJet,4682587570275,Lilac Spider Chrysanthemum,Chrysanthemums,Lavender,65,100,133.0,1.33,Lilac Spider Chrysanthemum,2025-05-28,2025-06-06
PetalJet,1842327027773,Lily Grass Green,Greens,Cut Greens,60,1400,154.0,0.11,Lily Grass Green,2025-05-28,2025-06-06
PetalJet,1842327027773,Lily Grass Green,Greens,Cut Greens,60,3000,270.0,0.09,Lily Grass Green,2025-05-28,2025-06-06
PetalJet,1842328109117,Lily Grass Variegated,Greens,Cut Greens,60,1400,154.0,0.11,Lily Grass Variegated,2025-05-28,2025-06-06
PetalJet,1842328109117,Lily Grass Variegated,Greens,Cut Greens,60,3000,270.0,0.09,Lily Grass Variegated,2025-05-28,2025-06-06
PetalJet,4550029148259,Limbo Rose,Premium Roses,Green,40,60,80.4,1.34,Limbo Rose,2025-05-28,2025-06-06
PetalJet,4550029148259,Limbo Rose,Premium Roses,Green,40,84,108.36,1.29,Limbo Rose,2025-05-28,2025-06-06
PetalJet,4550029148259,Limbo Rose,Premium Roses,Green,40,168,215.04,1.28,Limbo Rose,2025-05-28,2025-06-06
PetalJet,4550029148259,Limbo Rose,Premium Roses,Green,40,336,420.0,1.25,Limbo Rose,2025-05-28,2025-06-06
PetalJet,4550029148259,Limbo Rose,Premium Roses,Green,50,60,84.6,1.41,Limbo Rose,2025-05-28,2025-06-06
PetalJet,4550029148259,Limbo Rose,Premium Roses,Green,50,84,115.92,1.38,Limbo Rose,2025-05-28,2025-06-06
PetalJet,4550029148259,Limbo Rose,Premium Roses,Green,50,168,228.48,1.36,Limbo Rose,2025-05-28,2025-06-06
PetalJet,4550029148259,Limbo Rose,Premium Roses,Green,50,336,446.88,1.33,Limbo Rose,2025-05-28,2025-06-06
PetalJet,4550029148259,Limbo Rose,Premium Roses,Green,60,84,131.88,1.57,Limbo Rose,2025-05-28,2025-06-06
PetalJet,4550029148259,Limbo Rose,Premium Roses,Green,60,168,255.36,1.52,Limbo Rose,2025-05-28,2025-06-06
PetalJet,4550029148259,Limbo Rose,Premium Roses,Green,60,336,497.28,1.48,Limbo Rose,2025-05-28,2025-06-06
PetalJet,8063025021237,Limonium Assorted Box #690,Limonium,Filler Flower,60,100,104.0,1.04,Limonium Assorted Box #690,2025-05-28,2025-06-06
PetalJet,8063025021237,Limonium Assorted Box #690,Limonium,Filler Flower,60,140,141.4,1.01,Limonium Assorted Box #690,2025-05-28,2025-06-06
PetalJet,8063014928693,Limonium Oshi Pink,Limonium,F210,70,150,153.0,1.02,Limonium Oshi Pink,2025-05-28,2025-06-06
PetalJet,6690869084259,Limonium Skylight,Limonium,F210,70,150,153.0,1.02,Limonium Skylight,2025-05-28,2025-06-06
PetalJet,6608548724835,Linette Cremon Chrysanthemum,Chrysanthemums,Fall,45,70,93.1,1.33,Linette Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,6608548724835,Linette Cremon Chrysanthemum,Chrysanthemums,Fall,45,100,130.0,1.3,Linette Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,6608548724835,Linette Cremon Chrysanthemum,Chrysanthemums,Fall,65,100,133.0,1.33,Linette Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,10048638222645,Lisianthus Assorted Box #760,Lisianthus,assorted,50,100,138.0,1.38,Lisianthus Assorted Box #760,2025-05-28,2025-06-06
PetalJet,10048638222645,Lisianthus Assorted Box #760,Lisianthus,assorted,50,160,206.4,1.29,Lisianthus Assorted Box #760,2025-05-28,2025-06-06
PetalJet,10048638222645,Lisianthus Assorted Box #760,Lisianthus,assorted,60,80,126.4,1.58,Lisianthus Assorted Box #760,2025-05-28,2025-06-06
PetalJet,10048638222645,Lisianthus Assorted Box #760,Lisianthus,assorted,60,120,177.6,1.48,Lisianthus Assorted Box #760,2025-05-28,2025-06-06
PetalJet,10048638222645,Lisianthus Assorted Box #760,Lisianthus,assorted,70,120,201.6,1.68,Lisianthus Assorted Box #760,2025-05-28,2025-06-06
PetalJet,9005065109813,Lizzy Carnation,Carantions,champagne,60,200,102.0,0.51,Lizzy Carnation,2025-05-28,2025-06-06
PetalJet,9005065109813,Lizzy Carnation,Carantions,champagne,60,350,161.0,0.46,Lizzy Carnation,2025-05-28,2025-06-06
PetalJet,9005065109813,Lizzy Carnation,Carantions,champagne,70,300,153.0,0.51,Lizzy Carnation,2025-05-28,2025-06-06
PetalJet,1790657265725,Lola Rose,Premium Roses,Hot Pink,40,60,80.4,1.34,Lola Rose,2025-05-28,2025-06-06
PetalJet,1790657265725,Lola Rose,Premium Roses,Hot Pink,40,84,108.36,1.29,Lola Rose,2025-05-28,2025-06-06
PetalJet,1790657265725,Lola Rose,Premium Roses,Hot Pink,40,168,215.04,1.28,Lola Rose,2025-05-28,2025-06-06
PetalJet,1790657265725,Lola Rose,Premium Roses,Hot Pink,40,336,420.0,1.25,Lola Rose,2025-05-28,2025-06-06
PetalJet,1790657265725,Lola Rose,Premium Roses,Hot Pink,50,60,84.6,1.41,Lola Rose,2025-05-28,2025-06-06
PetalJet,1790657265725,Lola Rose,Premium Roses,Hot Pink,50,84,115.92,1.38,Lola Rose,2025-05-28,2025-06-06
PetalJet,1790657265725,Lola Rose,Premium Roses,Hot Pink,50,168,228.48,1.36,Lola Rose,2025-05-28,2025-06-06
PetalJet,1790657265725,Lola Rose,Premium Roses,Hot Pink,50,336,446.88,1.33,Lola Rose,2025-05-28,2025-06-06
PetalJet,1790657265725,Lola Rose,Premium Roses,Hot Pink,60,84,126.84,1.51,Lola Rose,2025-05-28,2025-06-06
PetalJet,1790657265725,Lola Rose,Premium Roses,Hot Pink,60,168,248.64,1.48,Lola Rose,2025-05-28,2025-06-06
PetalJet,1790657265725,Lola Rose,Premium Roses,Hot Pink,60,336,483.84,1.44,Lola Rose,2025-05-28,2025-06-06
PetalJet,8788697022773,Lolita Rose,Premium Roses,Coral,50,48,81.12,1.69,Lolita Rose,2025-05-28,2025-06-06
PetalJet,8788697022773,Lolita Rose,Premium Roses,Coral,50,72,115.2,1.6,Lolita Rose,2025-05-28,2025-06-06
PetalJet,8788697022773,Lolita Rose,Premium Roses,Coral,50,144,224.64,1.56,Lolita Rose,2025-05-28,2025-06-06
PetalJet,8788697022773,Lolita Rose,Premium Roses,Coral,50,288,437.76,1.52,Lolita Rose,2025-05-28,2025-06-06
PetalJet,8788697022773,Lolita Rose,Premium Roses,Coral,60,72,131.04,1.82,Lolita Rose,2025-05-28,2025-06-06
PetalJet,8788697022773,Lolita Rose,Premium Roses,Coral,60,144,253.44,1.76,Lolita Rose,2025-05-28,2025-06-06
PetalJet,8788697022773,Lolita Rose,Premium Roses,Coral,60,216,371.52,1.72,Lolita Rose,2025-05-28,2025-06-06
PetalJet,8396883394869,Luciano Rose,Premium Roses,Light Pink,60,72,119.52,1.66,Luciano Rose,2025-05-28,2025-06-06
PetalJet,8396883394869,Luciano Rose,Premium Roses,Light Pink,60,144,233.28,1.62,Luciano Rose,2025-05-28,2025-06-06
PetalJet,8396883394869,Luciano Rose,Premium Roses,Light Pink,60,288,457.92,1.59,Luciano Rose,2025-05-28,2025-06-06
PetalJet,8396883394869,Luciano Rose,Premium Roses,Light Pink,70,72,126.72,1.76,Luciano Rose,2025-05-28,2025-06-06
PetalJet,8396883394869,Luciano Rose,Premium Roses,Light Pink,70,144,243.36,1.69,Luciano Rose,2025-05-28,2025-06-06
PetalJet,8396883394869,Luciano Rose,Premium Roses,Light Pink,70,288,478.08,1.66,Luciano Rose,2025-05-28,2025-06-06
PetalJet,4545987379299,Lumia Rose,Premium Roses,Fall,60,84,137.76,1.64,Lumia Rose,2025-05-28,2025-06-06
PetalJet,4545987379299,Lumia Rose,Premium Roses,Fall,60,168,268.8,1.6,Lumia Rose,2025-05-28,2025-06-06
PetalJet,4545987379299,Lumia Rose,Premium Roses,Fall,60,336,524.16,1.56,Lumia Rose,2025-05-28,2025-06-06
PetalJet,4545987379299,Lumia Rose,Premium Roses,Fall,70,84,152.88,1.82,Lumia Rose,2025-05-28,2025-06-06
PetalJet,4545987379299,Lumia Rose,Premium Roses,Fall,70,168,295.68,1.76,Lumia Rose,2025-05-28,2025-06-06
PetalJet,4545987379299,Lumia Rose,Premium Roses,Fall,70,336,574.56,1.71,Lumia Rose,2025-05-28,2025-06-06
PetalJet,8594293981493,Luxor Rose,Premium Roses,Bicolor,50,60,84.6,1.41,Luxor Rose,2025-05-28,2025-06-06
PetalJet,8594293981493,Luxor Rose,Premium Roses,Bicolor,50,84,115.92,1.38,Luxor Rose,2025-05-28,2025-06-06
PetalJet,8594293981493,Luxor Rose,Premium Roses,Bicolor,60,84,124.32,1.48,Luxor Rose,2025-05-28,2025-06-06
PetalJet,9012165738805,Lysimachia,Lysimachia,Filler Flower,70,80,94.4,1.18,Lysimachia,2025-05-28,2025-06-06
PetalJet,9012165738805,Lysimachia,Lysimachia,Filler Flower,70,120,133.2,1.11,Lysimachia,2025-05-28,2025-06-06
PetalJet,4550101500003,Maggi Rose,Premium Roses,Bicolor,50,48,77.76,1.62,Maggi Rose,2025-05-28,2025-06-06
PetalJet,4550101500003,Maggi Rose,Premium Roses,Bicolor,50,72,108.72,1.51,Maggi Rose,2025-05-28,2025-06-06
PetalJet,4550101500003,Maggi Rose,Premium Roses,Bicolor,50,144,210.24,1.46,Maggi Rose,2025-05-28,2025-06-06
PetalJet,4550101500003,Maggi Rose,Premium Roses,Bicolor,60,72,133.92,1.86,Maggi Rose,2025-05-28,2025-06-06
PetalJet,4550101500003,Maggi Rose,Premium Roses,Bicolor,60,144,260.64,1.81,Maggi Rose,2025-05-28,2025-06-06
PetalJet,4550101500003,Maggi Rose,Premium Roses,Bicolor,70,72,144.0,2.0,Maggi Rose,2025-05-28,2025-06-06
PetalJet,4550101500003,Maggi Rose,Premium Roses,Bicolor,70,144,277.92,1.93,Maggi Rose,2025-05-28,2025-06-06
PetalJet,4545996062819,Magic Lips Rose,Premium Roses,Bicolor,40,48,72.48,1.51,Magic Lips Rose,2025-05-28,2025-06-06
PetalJet,4545996062819,Magic Lips Rose,Premium Roses,Bicolor,40,72,103.68,1.44,Magic Lips Rose,2025-05-28,2025-06-06
PetalJet,4545996062819,Magic Lips Rose,Premium Roses,Bicolor,40,144,200.16,1.39,Magic Lips Rose,2025-05-28,2025-06-06
PetalJet,4545996062819,Magic Lips Rose,Premium Roses,Bicolor,40,288,388.8,1.35,Magic Lips Rose,2025-05-28,2025-06-06
PetalJet,4545996062819,Magic Lips Rose,Premium Roses,Bicolor,50,48,80.64,1.68,Magic Lips Rose,2025-05-28,2025-06-06
PetalJet,4545996062819,Magic Lips Rose,Premium Roses,Bicolor,50,72,115.2,1.6,Magic Lips Rose,2025-05-28,2025-06-06
PetalJet,4545996062819,Magic Lips Rose,Premium Roses,Bicolor,50,144,224.64,1.56,Magic Lips Rose,2025-05-28,2025-06-06
PetalJet,4545996062819,Magic Lips Rose,Premium Roses,Bicolor,50,288,434.88,1.51,Magic Lips Rose,2025-05-28,2025-06-06
PetalJet,4545996062819,Magic Lips Rose,Premium Roses,Bicolor,60,72,126.72,1.76,Magic Lips Rose,2025-05-28,2025-06-06
PetalJet,4545996062819,Magic Lips Rose,Premium Roses,Bicolor,60,144,243.36,1.69,Magic Lips Rose,2025-05-28,2025-06-06
PetalJet,4545996062819,Magic Lips Rose,Premium Roses,Bicolor,60,288,478.08,1.66,Magic Lips Rose,2025-05-28,2025-06-06
PetalJet,8396937363765,Magic Times Rose,Premium Roses,Bicolor,40,60,80.4,1.34,Magic Times Rose,2025-05-28,2025-06-06
PetalJet,8396937363765,Magic Times Rose,Premium Roses,Bicolor,40,84,108.36,1.29,Magic Times Rose,2025-05-28,2025-06-06
PetalJet,8396937363765,Magic Times Rose,Premium Roses,Bicolor,40,168,215.04,1.28,Magic Times Rose,2025-05-28,2025-06-06
PetalJet,8396937363765,Magic Times Rose,Premium Roses,Bicolor,40,336,420.0,1.25,Magic Times Rose,2025-05-28,2025-06-06
PetalJet,8396937363765,Magic Times Rose,Premium Roses,Bicolor,50,60,84.6,1.41,Magic Times Rose,2025-05-28,2025-06-06
PetalJet,8396937363765,Magic Times Rose,Premium Roses,Bicolor,50,84,115.92,1.38,Magic Times Rose,2025-05-28,2025-06-06
PetalJet,8396937363765,Magic Times Rose,Premium Roses,Bicolor,50,168,228.48,1.36,Magic Times Rose,2025-05-28,2025-06-06
PetalJet,8396937363765,Magic Times Rose,Premium Roses,Bicolor,50,336,446.88,1.33,Magic Times Rose,2025-05-28,2025-06-06
PetalJet,8396937363765,Magic Times Rose,Premium Roses,Bicolor,60,84,124.32,1.48,Magic Times Rose,2025-05-28,2025-06-06
PetalJet,8396937363765,Magic Times Rose,Premium Roses,Bicolor,60,168,243.6,1.45,Magic Times Rose,2025-05-28,2025-06-06
PetalJet,8396937363765,Magic Times Rose,Premium Roses,Bicolor,60,336,467.04,1.39,Magic Times Rose,2025-05-28,2025-06-06
PetalJet,8678685606197,Magna Cremon Chrysanthemum,Chrysanthemums,dark red,45,70,93.1,1.33,Magna Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,8678685606197,Magna Cremon Chrysanthemum,Chrysanthemums,dark red,45,100,130.0,1.3,Magna Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,8678685606197,Magna Cremon Chrysanthemum,Chrysanthemums,dark red,65,100,133.0,1.33,Magna Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,4552422916195,Majolika Spray Rose Mixed Box #001,Spray Roses,assorted,40,80,128.0,1.6,Majolika Spray Rose Mixed Box #001,2025-05-28,2025-06-06
PetalJet,4552422916195,Majolika Spray Rose Mixed Box #001,Spray Roses,assorted,40,90,138.6,1.54,Majolika Spray Rose Mixed Box #001,2025-05-28,2025-06-06
PetalJet,4552422916195,Majolika Spray Rose Mixed Box #001,Spray Roses,assorted,40,120,176.4,1.47,Majolika Spray Rose Mixed Box #001,2025-05-28,2025-06-06
PetalJet,4552422916195,Majolika Spray Rose Mixed Box #001,Spray Roses,assorted,40,240,333.6,1.39,Majolika Spray Rose Mixed Box #001,2025-05-28,2025-06-06
PetalJet,4552422916195,Majolika Spray Rose Mixed Box #001,Spray Roses,assorted,50,80,141.6,1.77,Majolika Spray Rose Mixed Box #001,2025-05-28,2025-06-06
PetalJet,4552422916195,Majolika Spray Rose Mixed Box #001,Spray Roses,assorted,50,110,188.1,1.71,Majolika Spray Rose Mixed Box #001,2025-05-28,2025-06-06
PetalJet,4552422916195,Majolika Spray Rose Mixed Box #001,Spray Roses,assorted,50,220,360.8,1.64,Majolika Spray Rose Mixed Box #001,2025-05-28,2025-06-06
PetalJet,4552422916195,Majolika Spray Rose Mixed Box #001,Spray Roses,assorted,60,80,156.0,1.95,Majolika Spray Rose Mixed Box #001,2025-05-28,2025-06-06
PetalJet,4552422916195,Majolika Spray Rose Mixed Box #001,Spray Roses,assorted,60,110,207.9,1.89,Majolika Spray Rose Mixed Box #001,2025-05-28,2025-06-06
PetalJet,4552422916195,Majolika Spray Rose Mixed Box #001,Spray Roses,assorted,60,220,398.2,1.81,Majolika Spray Rose Mixed Box #001,2025-05-28,2025-06-06
PetalJet,8364155502901,Majolika Spray Rose Mixed Box #002,Spray Roses,assorted,40,70,105.7,1.51,Majolika Spray Rose Mixed Box #002,2025-05-28,2025-06-06
PetalJet,8364155502901,Majolika Spray Rose Mixed Box #002,Spray Roses,assorted,40,90,123.3,1.37,Majolika Spray Rose Mixed Box #002,2025-05-28,2025-06-06
PetalJet,8364155502901,Majolika Spray Rose Mixed Box #002,Spray Roses,assorted,40,120,159.6,1.33,Majolika Spray Rose Mixed Box #002,2025-05-28,2025-06-06
PetalJet,8364155502901,Majolika Spray Rose Mixed Box #002,Spray Roses,assorted,50,70,117.6,1.68,Majolika Spray Rose Mixed Box #002,2025-05-28,2025-06-06
PetalJet,8364155502901,Majolika Spray Rose Mixed Box #002,Spray Roses,assorted,50,110,171.6,1.56,Majolika Spray Rose Mixed Box #002,2025-05-28,2025-06-06
PetalJet,8364155502901,Majolika Spray Rose Mixed Box #002,Spray Roses,assorted,60,70,130.9,1.87,Majolika Spray Rose Mixed Box #002,2025-05-28,2025-06-06
PetalJet,8364155502901,Majolika Spray Rose Mixed Box #002,Spray Roses,assorted,60,110,189.2,1.72,Majolika Spray Rose Mixed Box #002,2025-05-28,2025-06-06
PetalJet,4407243079779,Mambo Orange Spray Rose,Spray Roses,F241,40,60,95.4,1.59,Mambo Orange Spray Rose,2025-05-28,2025-06-06
PetalJet,4407243079779,Mambo Orange Spray Rose,Spray Roses,F241,40,70,105.7,1.51,Mambo Orange Spray Rose,2025-05-28,2025-06-06
PetalJet,4407243079779,Mambo Orange Spray Rose,Spray Roses,F241,40,90,126.9,1.41,Mambo Orange Spray Rose,2025-05-28,2025-06-06
PetalJet,4407243079779,Mambo Orange Spray Rose,Spray Roses,F241,40,180,252.0,1.4,Mambo Orange Spray Rose,2025-05-28,2025-06-06
PetalJet,4407243079779,Mambo Orange Spray Rose,Spray Roses,F241,50,60,103.2,1.72,Mambo Orange Spray Rose,2025-05-28,2025-06-06
PetalJet,4407243079779,Mambo Orange Spray Rose,Spray Roses,F241,50,80,131.2,1.64,Mambo Orange Spray Rose,2025-05-28,2025-06-06
PetalJet,4407243079779,Mambo Orange Spray Rose,Spray Roses,F241,50,160,259.2,1.62,Mambo Orange Spray Rose,2025-05-28,2025-06-06
PetalJet,6612567851107,Mandala Rose,Premium Roses,Pink,50,48,80.64,1.68,Mandala Rose,2025-05-28,2025-06-06
